Brand,Generic Category,Category,Sub Category,SKU,Product Name,Product Variant Name,Processor,Connectivity,Memory,Storage,Colour,Display,ALP Inc VAT,Media URLs,,,,,,,,,,,,,,,,,,,
APPLE,Tablets,IPAD,iPad mini,MYHF3HN/A,iPad mini,iPad mini Wi-Fi + Cellular 512GB - Purple,-,Wi-Fi + Cellular,,512GB,Purple,,"94,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16e,MD1Q4HN/A,iPhone 16e,iPhone 16e 128GB Black,,,,128GB,Black,,"59,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20128GB%20Black/iPhone%2016e%20128GB%20Black1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20128GB%20Black/iPhone%2016e%20128GB%20Black3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20128GB%20Black/iPhone%2016e%20128GB%20Black2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20128GB%20Black/iPhone%2016e%20128GB%20Black5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20128GB%20Black/iPhone%2016e%20128GB%20Black4.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16e,MD1R4HN/A,iPhone 16e,iPhone 16e 128GB White,,,,128GB,White,,"59,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20128GB%20White/iPhone%2016e%20128GB%20White2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20128GB%20White/iPhone%2016e%20128GB%20White3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20128GB%20White/iPhone%2016e%20128GB%20White4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20128GB%20White/iPhone%2016e%20128GB%20White5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20128GB%20White/iPhone%2016e%20128GB%20White1.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16e,MD1T4HN/A,iPhone 16e,iPhone 16e 256GB Black,,,,256GB,Black,,"69,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20256GB%20Black/iPhone%2016e%20256GB%20Black5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20256GB%20Black/iPhone%2016e%20256GB%20Black4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20256GB%20Black/iPhone%2016e%20256GB%20Black3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20256GB%20Black/iPhone%2016e%20256GB%20Black2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20256GB%20Black/iPhone%2016e%20256GB%20Black1.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16e,MD1W4HN/A,iPhone 16e,iPhone 16e 256GB White,,,,256GB,White,,"69,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20256GB%20White/iPhone%2016e%20256GB%20White1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20256GB%20White/iPhone%2016e%20256GB%20White4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20256GB%20White/iPhone%2016e%20256GB%20White5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20256GB%20White/iPhone%2016e%20256GB%20White2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20256GB%20White/iPhone%2016e%20256GB%20White3.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16e,MD1X4HN/A,iPhone 16e,iPhone 16e 512GB Black,,,,512GB,Black,,"89,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20512GB%20Black/iPhone%2016e%20512GB%20Black2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20512GB%20Black/iPhone%2016e%20512GB%20Black3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20512GB%20Black/iPhone%2016e%20512GB%20Black4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20512GB%20Black/iPhone%2016e%20512GB%20Black5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20512GB%20Black/iPhone%2016e%20512GB%20Black1.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16e,MD274HN/A,iPhone 16e,iPhone 16e 512GB White,,,,512GB,White,,"89,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20512GB%20White/iPhone%2016e%20512GB%20White1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20512GB%20White/iPhone%2016e%20512GB%20White3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20512GB%20White/iPhone%2016e%20512GB%20White2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20512GB%20White/iPhone%2016e%20512GB%20White5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016e/iPhone%2016e%20512GB%20White/iPhone%2016e%20512GB%20White4.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 13,MLPF3HN/A,iPhone 13,iPhone 13 128GB Midnight,,,,128GB,Midnight,,"49,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2013/iPhone%2013%20128GB%20Midnight/iPhone%2013%20128GB%20Midnight1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2013/iPhone%2013%20128GB%20Midnight/iPhone%2013%20128GB%20Midnight.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2013/iPhone%2013%20128GB%20Midnight/iPhone%2013%20128GB%20Midnight4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2013/iPhone%2013%20128GB%20Midnight/iPhone%2013%20128GB%20Midnight3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2013/iPhone%2013%20128GB%20Midnight/iPhone%2013%20128GB%20Midnight2.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 13,MLPG3HN/A,iPhone 13,iPhone 13 128GB Starlight,,,,128GB,Starlight,,"49,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2013/iPhone%2013%20128GB%20Starlight/iPhone%2013%20128GB%20Starlight1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2013/iPhone%2013%20128GB%20Starlight/iPhone%2013%20128GB%20Starlight4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2013/iPhone%2013%20128GB%20Starlight/iPhone%2013%20128GB%20Starlight.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2013/iPhone%2013%20128GB%20Starlight/iPhone%2013%20128GB%20Starlight2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2013/iPhone%2013%20128GB%20Starlight/iPhone%2013%20128GB%20Starlight3.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 13,MLPK3HN/A,iPhone 13,iPhone 13 128GB Blue,,,,128GB,Blue,,"49,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2013/iPhone%2013%20128GB%20Blue/iPhone%2013%20128GB%20Blue1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2013/iPhone%2013%20128GB%20Blue/iPhone%2013%20128GB%20Blue.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2013/iPhone%2013%20128GB%20Blue/iPhone%2013%20128GB%20Blue2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2013/iPhone%2013%20128GB%20Blue/iPhone%2013%20128GB%20Blue5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2013/iPhone%2013%20128GB%20Blue/iPhone%2013%20128GB%20Blue4.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 14,MPUF3HN/A,iPhone 14,iPhone 14 128GB Midnight,,,,128GB,Midnight,,"59,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20128GB%20Midnight/iPhone%2014%20128GB%20Midnight4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20128GB%20Midnight/iPhone%2014%20128GB%20Midnight5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20128GB%20Midnight/iPhone%2014%20128GB%20Midnight2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20128GB%20Midnight/iPhone%2014%20128GB%20Midnight3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20128GB%20Midnight/iPhone%2014%20128GB%20Midnight.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20128GB%20Midnight/iPhone%2014%20128GB%20Midnight1.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 14,MPUR3HN/A,iPhone 14,iPhone 14 128GB Starlight,,,,128GB,Starlight,,"59,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20128GB%20Starlight/iPhone%2014%20128GB%20Starlight3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20128GB%20Starlight/iPhone%2014%20128GB%20Starlight2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20128GB%20Starlight/iPhone%2014%20128GB%20Starlight4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20128GB%20Starlight/iPhone%2014%20128GB%20Starlight1.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 14,MPVN3HN/A,iPhone 14,iPhone 14 128GB Blue,,,,128GB,Blue,,"59,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20128GB%20Blue/iPhone%2014%20128GB%20Blue4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20128GB%20Blue/iPhone%2014%20128GB%20Blue2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20128GB%20Blue/iPhone%2014%20128GB%20Blue3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20128GB%20Blue/iPhone%2014%20128GB%20Blue1.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 14,MPVX3HN/A,iPhone 14,iPhone 14 256GB Midnight,,,,256GB,Midnight,,"69,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20256GB%20Midnight/iPhone%2014%20256GB%20Midnight4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20256GB%20Midnight/iPhone%2014%20256GB%20Midnight5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20256GB%20Midnight/iPhone%2014%20256GB%20Midnight2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20256GB%20Midnight/iPhone%2014%20256GB%20Midnight.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20256GB%20Midnight/iPhone%2014%20256GB%20Midnight3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20256GB%20Midnight/iPhone%2014%20256GB%20Midnight1.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 14,MPW43HN/A,iPhone 14,iPhone 14 256GB Starlight,,,,256GB,Starlight,,"69,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20256GB%20Starlight/iPhone%2014%20256GB%20Starlight2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20256GB%20Starlight/iPhone%2014%20256GB%20Starlight3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20256GB%20Starlight/iPhone%2014%20256GB%20Starlight4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20256GB%20Starlight/iPhone%2014%20256GB%20Starlight1.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 14,MPWP3HN/A,iPhone 14,iPhone 14 256GB Blue,,,,256GB,Blue,,"69,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20256GB%20Blue/iPhone%2014%20256GB%20Blue1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20256GB%20Blue/iPhone%2014%20256GB%20Blue2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20256GB%20Blue/iPhone%2014%20256GB%20Blue3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/Apple%2014/iPhone%2014%20256GB%20Blue/iPhone%2014%20256GB%20Blue4.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 15,MTP03HN/A,iPhone 15,iPhone 15 128GB Black,,,,128GB,Black,,"69,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 15,MTP13HN/A,iPhone 15,iPhone 15 128GB Pink,,,,128GB,Pink,,"69,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 15,MTP23HN/A,iPhone 15,iPhone 15 128GB Yellow,,,,128GB,Yellow,,"69,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 15,MTP43HN/A,iPhone 15,iPhone 15 128GB Blue,,,,128GB,Blue,,"69,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 15,MTP53HN/A,iPhone 15,iPhone 15 128GB Green,,,,128GB,Green,,"69,900.00",,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 15,MTP63HN/A,iPhone 15,iPhone 15 256GB Black,,,,256GB,Black,,"79,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Black/iPhone%2015%20256GB%20Black1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Black/iPhone%2015%20256GB%20Black3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Black/iPhone%2015%20256GB%20Black2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Black/iPhone%2015%20256GB%20Black5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Black/iPhone%2015%20256GB%20Black4.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 15,MTP73HN/A,iPhone 15,iPhone 15 256GB Pink,,,,256GB,Pink,,"79,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Pink/iPhone%2015%20256GB%20Pink3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Pink/iPhone%2015%20256GB%20Pink2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Pink/iPhone%2015%20256GB%20Pink5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Pink/iPhone%2015%20256GB%20Pink4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Pink/iPhone%2015%20256GB%20Pink1.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 15,MTP83HN/A,iPhone 15,iPhone 15 256GB Yellow,,,,256GB,Yellow,,"79,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Yellow/iPhone%2015%20256GB%20Yellow1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Yellow/iPhone%2015%20256GB%20Yellow4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Yellow/iPhone%2015%20256GB%20Yellow2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Yellow/iPhone%2015%20256GB%20Yellow3.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 15,MTP93HN/A,iPhone 15,iPhone 15 256GB Blue,,,,256GB,Blue,,"79,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Blue/iPhone%2015%20256GB%20Blue1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Blue/iPhone%2015%20256GB%20Blue4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Blue/iPhone%2015%20256GB%20Blue5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Blue/iPhone%2015%20256GB%20Blue2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Blue/iPhone%2015%20256GB%20Blue3.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 15,MTPA3HN/A,iPhone 15,iPhone 15 256GB Green,,,,256GB,Green,,"79,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Green/iPhone%2015%20256GB%20Green1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Green/iPhone%2015%20256GB%20Green2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Green/iPhone%2015%20256GB%20Green3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Green/iPhone%2015%20256GB%20Green4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20256GB%20Green/iPhone%2015%20256GB%20Green5.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 15,MTPC3HN/A,iPhone 15,iPhone 15 512GB Black,,,,512GB,Black,,"99,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Black/iPhone%2015%20512GB%20Black1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Black/iPhone%2015%20512GB%20Black4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Black/iPhone%2015%20512GB%20Black5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Black/iPhone%2015%20512GB%20Black2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Black/iPhone%2015%20512GB%20Black3.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 15,MTPD3HN/A,iPhone 15,iPhone 15 512GB Pink,,,,512GB,Pink,,"99,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Pink/iPhone%2015%20512GB%20Pink1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Pink/iPhone%2015%20512GB%20Pink5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Pink/iPhone%2015%20512GB%20Pink4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Pink/iPhone%2015%20512GB%20Pink3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Pink/iPhone%2015%20512GB%20Pink2.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 15,MTPF3HN/A,iPhone 15,iPhone 15 512GB Yellow,,,,512GB,Yellow,,"99,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Yellow/iPhone%2015%20512GB%20Yellow1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Yellow/iPhone%2015%20512GB%20Yellow4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Yellow/iPhone%2015%20512GB%20Yellow3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Yellow/iPhone%2015%20512GB%20Yellow2.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 15,MTPG3HN/A,iPhone 15,iPhone 15 512GB Blue,,,,512GB,Blue,,"99,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Blue/iPhone%2015%20512GB%20Blue2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Blue/iPhone%2015%20512GB%20Blue3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Blue/iPhone%2015%20512GB%20Blue4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Blue/iPhone%2015%20512GB%20Blue5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Blue/iPhone%2015%20512GB%20Blue1.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 15,MTPH3HN/A,iPhone 15,iPhone 15 512GB Green,,,,512GB,Green,,"99,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Green/iPhone%2015%20512GB%20Green1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Green/iPhone%2015%20512GB%20Green.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Green/iPhone%2015%20512GB%20Green4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Green/iPhone%2015%20512GB%20Green3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015/iPhone%2015%20512GB%20Green/iPhone%2015%20512GB%20Green2.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 15 Plus,MU0Y3HN/A,iPhone 15 Plus,iPhone 15 Plus 128GB Black,,,,128GB,Black,,"79,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015%20Plus/iPhone%2015%20Plus%20128GB%20Black/iPhone%2015%20Plus%20128GB%20Black4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015%20Plus/iPhone%2015%20Plus%20128GB%20Black/iPhone%2015%20Plus%20128GB%20Black5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015%20Plus/iPhone%2015%20Plus%20128GB%20Black/iPhone%2015%20Plus%20128GB%20Black2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015%20Plus/iPhone%2015%20Plus%20128GB%20Black/iPhone%2015%20Plus%20128GB%20Black3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015%20Plus/iPhone%2015%20Plus%20128GB%20Black/iPhone%2015%20Plus%20128GB%20Black1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015%20Plus/iPhone%2015%20Plus%20128GB%20Black/iPhone%2015%20Plus%20128GB%20Black6.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 15 Plus,MU103HN/A,iPhone 15 Plus,iPhone 15 Plus 128GB Pink,,,,128GB,Pink,,"79,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015%20Plus/iPhone%2015%20Plus%20128GB%20Pink/iPhone%2015%20Plus%20128GB%20Pink.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015%20Plus/iPhone%2015%20Plus%20128GB%20Pink/iPhone%2015%20Plus%20128GB%20Pink1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015%20Plus/iPhone%2015%20Plus%20128GB%20Pink/iPhone%2015%20Plus%20128GB%20Pink5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015%20Plus/iPhone%2015%20Plus%20128GB%20Pink/iPhone%2015%20Plus%20128GB%20Pink4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015%20Plus/iPhone%2015%20Plus%20128GB%20Pink/iPhone%2015%20Plus%20128GB%20Pink3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2015%20Plus/iPhone%2015%20Plus%20128GB%20Pink/iPhone%2015%20Plus%20128GB%20Pink2.webp,,,,,,,,,,,,,,,,,,,
